time,fx,fy,fz,fx_filtered,fy_filtered,fz_filtered
0.010087251663208008,0.14228365,0.59483993,8.6685505,0.14228365,0.59483993,8.6685505
0.019312381744384766,0.14228365,0.59483993,8.6685505,0.14228365,0.59483993,8.6685505
0.02930474281311035,0.14228365,0.59483993,8.6685505,0.14228365,0.59483993,8.6685505
0.03965401649475098,0.14228365,0.59483993,8.6685505,0.14228365,0.59483993,8.6685505
0.05065035820007324,0.14228365,0.59483993,8.6685505,0.14228366,0.59484,8.66855
0.06200981140136719,0.14228365,0.59483993,8.6685505,0.14228366,0.59484,8.66855
0.07334208488464355,0.07549025,0.060658664,0.04574734,0.13393448,0.5280673,7.590699
0.08508181571960449,0.07549025,0.060658664,0.04574734,0.12744068,0.476133,6.752371
0.09631824493408203,0.07549025,0.060658664,0.04574734,0.12224563,0.4345855,6.0817084
0.10777878761291504,0.07549025,0.060658664,0.04574734,0.11799514,0.40059215,5.5329847
0.11925220489501953,0.07549025,0.060658664,0.04574734,0.11445307,0.37226436,5.0757146
0.13335037231445312,0.07549025,0.060658664,0.04574734,0.111455925,0.34829468,4.688794
0.1467907428741455,0.08837117,0.077374965,0.044303566,0.109807014,0.32894325,4.3570447
0.15834498405456543,0.08837117,0.077374965,0.044303566,0.108377956,0.31217203,4.0695286
0.1714029312133789,0.08837117,0.077374965,0.044303566,0.10712753,0.2974972,3.8179522
0.1830604076385498,0.08837117,0.077374965,0.044303566,0.10602421,0.28454885,3.5959728
0.19439697265625,0.08837117,0.077374965,0.044303566,0.10504349,0.2730392,3.3986578
0.20557260513305664,0.08271812,0.07703912,0.05877231,0.10386847,0.2627234,3.2228744
0.2164604663848877,0.08271812,0.07703912,0.05877231,0.10281096,0.2534392,3.0646694
0.2275075912475586,0.08271812,0.07703912,0.05877231,0.10185415,0.2450392,2.9215314
0.24110746383666992,0.08271812,0.07703912,0.05877231,0.100984335,0.23740283,2.7914062
0.2545356750488281,0.08271812,0.07703912,0.05877231,0.100190155,0.2304305,2.672596
0.2667362689971924,0.08938047,0.07530296,0.052875444,0.09973975,0.22396685,2.563441
0.2782127857208252,0.08938047,0.07530296,0.052875444,0.09932538,0.2180203,2.4630184
0.29096245765686035,0.08938047,0.07530296,0.052875444,0.09894288,0.21253118,2.3703206
0.3033576011657715,0.08938047,0.07530296,0.052875444,0.09858872,0.20744866,2.2844892
0.3148815631866455,0.0744406,0.06997317,0.04391408,0.09772629,0.20253882,2.2044687
0.3287968635559082,0.0744406,0.06997317,0.04391408,0.09692334,0.19796757,2.129967
0.34035325050354004,0.0744406,0.06997317,0.04391408,0.096173905,0.19370109,2.0604317
0.35167884826660156,0.0744406,0.06997317,0.04391408,0.09547283,0.18970986,1.9953829
0.3629460334777832,0.07611643,0.064131245,0.038250595,0.09486794,0.18578553,1.9342225
0.37429285049438477,0.07611643,0.064131245,0.038250595,0.094299704,0.18209904,1.8767687
0.3862464427947998,0.07611643,0.064131245,0.038250595,0.0937649,0.1786294,1.8226947
0.39791035652160645,0.07611643,0.064131245,0.038250595,0.09326065,0.17535803,1.7717105
0.40930819511413574,0.07611643,0.064131245,0.038250595,0.09278443,0.17226839,1.7235589
0.42078256607055664,0.07611643,0.064131245,0.038250595,0.092333935,0.16934577,1.67801
0.4320547580718994,0.073165536,0.068036035,0.0457875,0.0918295,0.16667973,1.6350567
0.4430971145629883,0.073165536,0.068036035,0.0457875,0.091350935,0.1641504,1.5943062
0.4542245864868164,0.073165536,0.068036035,0.0457875,0.09089629,0.16174755,1.5555933
0.4700582027435303,0.073165536,0.068036035,0.0457875,0.09046384,0.1594619,1.5187688
0.48206210136413574,0.073165536,0.068036035,0.0457875,0.09005197,0.1572851,1.4836978
0.4931156635284424,0.08168094,0.06305313,0.035401598,0.089857295,0.15509365,1.4500165
0.5040631294250488,0.08168094,0.06305313,0.035401598,0.08967147,0.15300182,1.4178661
0.5150489807128906,0.08168094,0.06305313,0.035401598,0.0894939,0.15100296,1.3871447
0.5259382724761963,0.08168094,0.06305313,0.035401598,0.08932405,0.149091,1.3577589
0.538074254989624,0.08168094,0.06305313,0.035401598,0.089161426,0.14726041,1.3296236
0.5507059097290039,0.08168094,0.06305313,0.035401598,0.08900558,0.1455061,1.3026606
0.5617663860321045,0.09453229,0.07348767,0.052573442,0.08911838,0.14403634,1.2771486
0.5756380558013916,0.09453229,0.07348767,0.052573442,0.089226656,0.14262536,1.2526572
0.5870966911315918,0.09453229,0.07348767,0.052573442,0.08827164,0.13219835,1.0803376
0.6001601219177246,0.09453229,0.07348767,0.052573442,0.087316625,0.1217713,0.9080182
0.6119709014892578,0.09453229,0.07348767,0.052573442,0.08636159,0.11134426,0.7356987
0.623366117477417,0.07377741,0.061972663,0.03598611,0.084991455,0.10068692,0.5630479
0.635028600692749,0.07377741,0.061972663,0.03598611,0.08362133,0.090029575,0.39039657
0.6467714309692383,0.07377741,0.061972663,0.03598611,0.082251206,0.07937221,0.21774502
0.6583540439605713,0.07377741,0.061972663,0.03598611,0.08088109,0.068714865,0.045093674
0.6697897911071777,0.07377741,0.061972663,0.03598611,0.08084683,0.06874114,0.044898454
0.6813926696777344,0.07377741,0.061972663,0.03598611,0.08081258,0.06876742,0.044703227
0.6931469440460205,0.08112602,0.07236682,0.046637,0.0809253,0.06900158,0.044721022
0.7050507068634033,0.08112602,0.07236682,0.046637,0.08103803,0.06923574,0.044738814
0.7183794975280762,0.08112602,0.07236682,0.046637,0.08115073,0.06946991,0.044756602
0.7324094772338867,0.08112602,0.07236682,0.046637,0.08126345,0.06970406,0.044774394
0.743422269821167,0.08274382,0.058573857,0.04241416,0.08115091,0.06932805,0.044736605
0.754478931427002,0.08274382,0.058573857,0.04241416,0.08103836,0.068952024,0.044698816
0.7660651206970215,0.08274382,0.058573857,0.04241416,0.08092583,0.068576,0.044661026
0.7771365642547607,0.08274382,0.058573857,0.04241416,0.080813274,0.06819998,0.04462324
0.7908759117126465,0.08274382,0.058573857,0.04241416,0.080700725,0.06782396,0.044585455
0.8023192882537842,0.08274382,0.058573857,0.04241416,0.08070124,0.06745466,0.044258293
0.8140506744384766,0.08600804,0.059765384,0.025561571,0.08076703,0.06710918,0.043594077
0.8251950740814209,0.08600804,0.059765384,0.025561571,0.08083283,0.0667637,0.04292987
0.8379733562469482,0.08600804,0.059765384,0.025561571,0.08089863,0.06641822,0.042265654
0.8502213954925537,0.08600804,0.059765384,0.025561571,0.08096442,0.06607275,0.041601438
0.8623087406158447,0.08600804,0.059765384,0.025561571,0.08089698,0.06576199,0.041055158
0.874100923538208,0.06797673,0.072012946,0.04270108,0.0804689,0.06569619,0.040851675
0.8875758647918701,0.06797673,0.072012946,0.04270108,0.08004083,0.065630384,0.04064819
0.89935302734375,0.06797673,0.072012946,0.04270108,0.079612754,0.06556459,0.0404447
0.9114141464233398,0.06797673,0.072012946,0.04270108,0.07948348,0.06560538,0.040420443
0.9229137897491455,0.079380035,0.07075934,0.043529123,0.07958226,0.0656211,0.04041274
0.9345202445983887,0.079380035,0.07075934,0.043529123,0.079681054,0.06563682,0.040405046
0.9461615085601807,0.079380035,0.07075934,0.043529123,0.07977984,0.06565255,0.04039735
0.9604601860046387,0.079380035,0.07075934,0.043529123,0.079845116,0.06578511,0.04050292
0.9766683578491211,0.079380035,0.07075934,0.043529123,0.07991039,0.06591767,0.04060849
0.987905740737915,0.08257158,0.06997059,0.047124356,0.080039494,0.06603446,0.040785972
0.9992961883544922,0.08257158,0.06997059,0.047124356,0.0801686,0.06615124,0.040963445
1.0107836723327637,0.08257158,0.06997059,0.047124356,0.0802977,0.06626803,0.041140918
1.0225512981414795,0.08257158,0.06997059,0.047124356,0.080426805,0.066384815,0.041318394
1.0345215797424316,0.08257158,0.06997059,0.047124356,0.08061492,0.066423506,0.041345134
1.0474905967712402,0.08257158,0.06997059,0.047124356,0.080803044,0.06646219,0.04137187
1.0589265823364258,0.0738443,0.07971601,0.054436967,0.08081661,0.066695794,0.04154486
1.0708551406860352,0.0738443,0.07971601,0.054436967,0.080830194,0.0669294,0.04171785
1.0823607444763184,0.0738443,0.07971601,0.054436967,0.08084376,0.067163,0.041890837
1.093773603439331,0.0738443,0.07971601,0.054436967,0.08068702,0.067496255,0.042271543
1.1053476333618164,0.0738443,0.07971601,0.054436967,0.08053029,0.06782951,0.04265225
1.117086410522461,0.0738443,0.07971601,0.054436967,0.080373555,0.06816277,0.043032955
1.128692865371704,0.0647724,0.076315776,0.040467054,0.08003538,0.068428025,0.043134265
1.1415660381317139,0.0647724,0.076315776,0.040467054,0.07969721,0.06869328,0.043235574
1.1528940200805664,0.0647724,0.076315776,0.040467054,0.07935904,0.068958536,0.043336883
1.16436767578125,0.0647724,0.076315776,0.040467054,0.07876384,0.0690151,0.043094754
1.1757698059082031,0.0647724,0.076315776,0.040467054,0.078168646,0.069071665,0.04285262
1.1873729228973389,0.0647724,0.076315776,0.040467054,0.07757344,0.06912823,0.042610493
1.1988396644592285,0.080045044,0.07547417,0.051865146,0.077283695,0.06916796,0.042596325
1.2101082801818848,0.080045044,0.07547417,0.051865146,0.07699395,0.06920769,0.042582154
1.2216575145721436,0.080045044,0.07547417,0.051865146,0.0771193,0.06947772,0.04289974
1.2331061363220215,0.080045044,0.07547417,0.051865146,0.07724465,0.06974775,0.043217316
1.2445929050445557,0.080045044,0.07547417,0.051865146,0.07737,0.070017785,0.043534894
1.2564167976379395,0.080045044,0.07547417,0.051865146,0.07749535,0.070287816,0.04385247
1.2677133083343506,0.078989804,0.088267505,0.071606725,0.0775996,0.070813715,0.044564888
1.2789087295532227,0.078989804,0.088267505,0.071606725,0.07770384,0.071339615,0.045277294
1.2930450439453125,0.078989804,0.088267505,0.071606725,0.07766113,0.071657635,0.045776688
1.3054146766662598,0.078989804,0.088267505,0.071606725,0.0776184,0.07197565,0.046276078
1.3170726299285889,0.078989804,0.088267505,0.071606725,0.077575676,0.07229367,0.046775475
1.329162836074829,0.072484314,0.069334835,0.040921852,0.077402845,0.07223303,0.046661172
1.341196060180664,0.072484314,0.069334835,0.040921852,0.07719765,0.072448246,0.046631332
1.3530690670013428,0.072484314,0.069334835,0.040921852,0.07699247,0.07266346,0.046601485
1.3644139766693115,0.072484314,0.069334835,0.040921852,0.07678728,0.07287869,0.046571646
1.3759942054748535,0.072484314,0.069334835,0.040921852,0.07658209,0.0730939,0.0465418
1.387575387954712,0.072484314,0.069334835,0.040921852,0.07637689,0.073309116,0.046511956
1.3990199565887451,0.087320775,0.06992903,0.041432798,0.07646844,0.07353622,0.046492334
1.4104886054992676,0.087320775,0.06992903,0.041432798,0.0764947,0.0737395,0.04680976
1.4226875305175781,0.087320775,0.06992903,0.041432798,0.07652095,0.073942766,0.047127184
1.4340729713439941,0.087320775,0.06992903,0.041432798,0.076547205,0.07414604,0.047444616
1.4458725452423096,0.087320775,0.06992903,0.041432798,0.07657346,0.07434931,0.047762036
1.4573915004730225,0.087320775,0.06992903,0.041432798,0.07659971,0.07455258,0.048079457
1.4705700874328613,0.07365443,0.07944415,0.050083265,0.076713264,0.07470121,0.048227094
1.4828283786773682,0.07365443,0.07944415,0.050083265,0.07682682,0.07484983,0.04837474
1.4943230152130127,0.07365443,0.07944415,0.050083265,0.07694037,0.07499845,0.048522376
1.5084969997406006,0.07365443,0.07944415,0.050083265,0.07705393,0.07514708,0.048670016
1.5216448307037354,0.091894895,0.06394619,0.052326575,0.07730422,0.07501081,0.04884597
1.5328645706176758,0.091894895,0.06394619,0.052326575,0.077554524,0.07487455,0.049021915
1.5444743633270264,0.091894895,0.06394619,0.052326575,0.07780482,0.07473829,0.049197868
1.5556471347808838,0.091894895,0.06394619,0.052326575,0.07805511,0.07460202,0.04937382
1.5666799545288086,0.091894895,0.06394619,0.052326575,0.07830541,0.07446576,0.049549773
1.578662633895874,0.091894895,0.06394619,0.052326575,0.07849188,0.074345276,0.04965382
1.5900182723999023,0.09732967,0.062512234,0.05027421,0.07878704,0.07419611,0.04971682
1.6020586490631104,0.09732967,0.062512234,0.05027421,0.0790822,0.07404694,0.04977982
1.6135132312774658,0.09732967,0.062512234,0.05027421,0.07937736,0.073897764,0.04984282
1.6249711513519287,0.09732967,0.062512234,0.05027421,0.07967252,0.0737486,0.049905814
1.636549472808838,0.09732967,0.062512234,0.05027421,0.079967685,0.073599435,0.04996881
1.6483681201934814,0.09171168,0.06906283,0.0693492,0.08032503,0.07338637,0.050267052
1.6600620746612549,0.09171168,0.06906283,0.0693492,0.08068238,0.073173314,0.050565295
1.6716938018798828,0.09171168,0.06906283,0.0693492,0.081039734,0.07296025,0.05086354
1.6859970092773438,0.09171168,0.06906283,0.0693492,0.08139709,0.07274717,0.051161785
1.6971640586853027,0.09171168,0.06906283,0.0693492,0.08175444,0.072534114,0.051460028
1.708406686782837,0.09171168,0.06906283,0.0693492,0.082111776,0.07232104,0.051758286
1.719569444656372,0.08750789,0.07090773,0.05295433,0.08256649,0.07221288,0.052008033
1.7310690879821777,0.08750789,0.07090773,0.05295433,0.0830212,0.07210472,0.052257787
1.7418627738952637,0.08750789,0.07090773,0.05295433,0.08347592,0.07199656,0.052507535
1.7530076503753662,0.08750789,0.07090773,0.05295433,0.08393063,0.0718884,0.05275728
1.766585111618042,0.08750789,0.07090773,0.05295433,0.084385335,0.071780235,0.053007025
1.7781801223754883,0.08750789,0.07090773,0.05295433,0.08484005,0.071672074,0.053256772
1.7892584800720215,0.082360834,0.0691136,0.04890181,0.08488637,0.07154486,0.053197503
1.8011455535888672,0.082360834,0.0691136,0.04890181,0.08493269,0.07141766,0.053138234
1.8123397827148438,0.082360834,0.0691136,0.04890181,0.08497901,0.07129044,0.05307896
1.8236560821533203,0.082360834,0.0691136,0.04890181,0.08502532,0.07116322,0.05301969
1.8346683979034424,0.082360834,0.0691136,0.04890181,0.08507164,0.07103601,0.052960426
1.8463952541351318,0.082360834,0.0691136,0.04890181,0.08511795,0.07090879,0.052901153
1.858058214187622,0.07494804,0.06959431,0.04140927,0.08503712,0.07053533,0.052297205
1.869164228439331,0.07494804,0.06959431,0.04140927,0.08495627,0.07016188,0.05169325
1.8806767463684082,0.07494804,0.06959431,0.04140927,0.084875435,0.06978842,0.051089298
1.8919239044189453,0.07494804,0.06959431,0.04140927,0.084794596,0.06941496,0.050485343
1.9031388759613037,0.07494804,0.06959431,0.04140927,0.084713764,0.0690415,0.04988139
1.9141998291015625,0.08527504,0.06675899,0.057690352,0.08496958,0.06898999,0.050216764
1.925065279006958,0.08527504,0.06675899,0.057690352,0.0852254,0.06893849,0.050552133
1.9382526874542236,0.08527504,0.06675899,0.057690352,0.08548123,0.068886966,0.050887503
1.951803207397461,0.08527504,0.06675899,0.057690352,0.085737035,0.06883545,0.051222872
1.9650392532348633,0.08527504,0.06675899,0.057690352,0.08599285,0.06878393,0.05155824
1.9786262512207031,0.076918736,0.068045124,0.044829115,0.086081535,0.06875812,0.051636387
